game_id,headline,description
401700468,Wade Taylor IV scores 15 points and No. 22 Texas A&M beats Wake Forest 57-44,Wade Taylor IV scored 15 points and Pharrel Payne and Henry Coleman III each added 10 as No. 22 Texas A&M beat Wake Forest 57-44 on Tuesday night.
401700430,"Davis scores 20, Pedulla adds 16 as No. 23 Ole Miss beats Louisville 86-63 in SEC/ACC Challenge","Dre Davis scored 20 points, Sean Pedulla added 16 and No. 23 Mississippi shot 63% in the second half to beat short-handed Louisville 86-63 on Tuesday night in the SEC/ACC Challenge."
401727418,No headline found,No description found
401722090,No headline found,No description found
401724530,Appalachian State secures 85-43 win over Mid-Atlantic Christian,Alonzo Dodd scored 19 points as Appalachian State beat Mid-Atlantic Christian 85-43 on Tuesday night.
401723704,"Reilly has 20, Delaware beats Delaware State 93-80",Cavan Reilly had 20 points in Delaware's 93-80 victory against Delaware State on Tuesday night.
401712998,Butler wins 73-58 against Eastern Illinois,Patrick McCaffery's 20 points helped Butler defeat Eastern Illinois 73-58 on Tuesday night.
401731989,No headline found,No description found
401727489,No headline found,No description found
401726015,Djokovic scores 17 as Charleston takes down Tusculum 94-71,Lazar Djokovic's 17 points helped Charleston defeat Tusculum 94-71 on Tuesday night.
401724504,"Sow scores 11 off the bench, Saint Peter's defeats Duquesne 62-59",Mouhamed Sow's 11 points off of the bench led Saint Peter's to a 62-59 victory against Duquesne on Tuesday night.
401722197,Obioha scores 12 as UNC Wilmington beats East Carolina 67-53,Harlan Obioha helped lead UNC Wilmington past East Carolina on Tuesday night with 12 points off of the bench in a 67-53 victory.
401721698,Lilly scores 23 in Brown's 60-53 win against Vermont,Kino Lilly Jr. scored 23 points as Brown beat Vermont 60-53 on Tuesday night.
401721304,Josh Dix swishes a game-winning 3 just before the buzzer to give Iowa an 80-79 win over Northwestern,Josh Dix swished a game-winning 3-pointer just before the buzzer to give Iowa an 80-79 victory over Northwestern on Tuesday night in a Big Ten Conference opener for both teams.
401721156,Rucker's 34 lead Army over Le Moyne 103-100 in 3OT,Jalen Rucker scored 34 points to lead Army and Ryan Curry knocked down the game-winning 3-pointer with 6 seconds left in triple overtime as the Black Knights knocked off Le Moyne 103-100 on Tuesday night.
401721056,No headline found,No description found
401721015,No headline found,No description found
401720987,"Johnson scores 27, Akron defeats Northern Kentucky 86-73",Tavari Johnson scored 27 points as Akron beat Northern Kentucky 86-73 on Tuesday night.
401720948,Cornish puts up 17 as Dartmouth beats New Hampshire 69-65,Ryan Cornish's 17 points helped Dartmouth defeat New Hampshire 69-65 on Tuesday night.
401720710,"Bryan scores 17 off the bench, Santa Clara knocks off McNeese 74-67",Tyeree Bryan scored 17 points off of the bench to help lead Santa Clara past McNeese 74-67 on Tuesday night.
401720571,"Hutchins-Everett, Freeman score 16, James Madison defeats East Tennessee State 71-61",Elijah Hutchins-Everett and Mark Freeman both had 16 points in James Madison's 71-61 win over East Tennessee State on Tuesday night.
401720477,"Young has 17, Florida A&M beats Presbyterian 66-63",Sterling Young's 17 points helped Florida A&M defeat Presbyterian 66-63 on Tuesday night.
401720452,UNC Greensboro knocks off High Point 72-68,Kenyon Giles scored 25 points as UNC Greensboro beat High Point 72-68 on Tuesday night.
401718251,Dayton wins 77-69 against Western Michigan,Enoch Cheeks scored 23 points as Dayton beat Western Michigan 77-69 on Tuesday night.
401716882,Haynes' 25 help George Mason knock off UNC Asheville 74-52,Jalen Haynes scored 25 points as George Mason beat UNC Asheville 74-52 on Tuesday night.
401715678,"Boogie Fland scores 18 with 6 assists, Arkansas beats Miami 76-73 in SEC/ACC Challenge","Boogie Fland had 18 points and six assists, D.J. Wagner added 14 points and Johnell Davis scored 11 of his 12 in the second half Tuesday night to help Arkansas beat Miami 76-73 in the SEC/ACC Challenge."
401714903,"Newell scores 20, grabs 11 rebounds to lead Georgia over Notre Dame 69-48 in the SEC/ACC Challenge",Asa Newell scored 20 points and matched a career best with 11 rebounds to lead Georgia to a 69-48 victory over Notre Dame on Tuesday night in the SEC/ACC Challenge.
401713720,"Beale scores 25 off the bench, Hampton knocks off N.C. A&T 82-71",George Beale helped lead Hampton over North Carolina A&T on Tuesday night with 25 points off of the bench in an 82-71 win.
401711758,Reid scores 23 as South Florida takes down Stetson 74-72,Jayden Reid had 23 points and eight assists in South Florida's 74-72 victory over Stetson on Tuesday night.
401711708,Winthrop defeats Queens 86-78,Nick Johnson scored 20 points as Winthrop beat Queens 86-78 on Tuesday night.
401711666,Anderson has 16 in Lipscomb's 80-62 win over Chattanooga,Joe Anderson had 16 points in Lipscomb's 80-62 win against Chattanooga on Tuesday night.
401706879,"Anthony Robinson II scores career-high 29, Missouri rallies from 16-point halftime deficit to win","Anthony Robinson II scored a career-high 29 points, Mark Mitchell added 21 and Missouri overcame a 16-point halftime deficit to beat California 98-93 on Tuesday night in an SEC/ACC Challenge game."
401706873,Murray-Boyles records double-double in South Carolina blowout win over Boston College,Collin Murray-Boyles scored 16 points and grabbed 14 rebounds and South Carolina beat Boston College 73-51 on Tuesday in an SEC/ACC Challenge contest.
401700402,Xaivian Lee secures the first triple-double in program history to help Princton beat Saint Joseph's,"Princeton guard Xaivian Lee had 18 points, 13 rebounds and 10 assists for the first triple-double in program history and the Tigers beat Saint Joseph's (Pa.) 77-69 on Tuesday night."
401700393,Woods' 17 help Northeastern down La Salle 82-68,Harold Woods scored 17 points as Northeastern beat La Salle 82-68 on Tuesday night.
401720450,Johnson scores 30 as Charleston Southern knocks off UT Martin 83-68,RJ Johnson's 30 points led Charleston Southern over UT Martin 83-68 on Tuesday night.
401707862,Rice scores 19 points and Indiana rolls past Sam Houston 97-71,Malik Reneau scored 18 points and grabbed 10 rebounds with five assists and Indiana defeated Sam Houston 97-71 on Tuesday night.
401733681,No headline found,No description found
401722441,Wood and Murray State take down Evansville 63-61,Jacobi Wood scored 21 points and AJ Ferguson sealed the victory with a layup with 55 seconds remaining as Murray State knocked off Evansville 63-61 on Tuesday.
401722440,"Montgomery scores 22, Bradley takes down Southern Illinois 83-60 in MVC opener",Zek Montgomery had 22 points in Bradley's 83-60 victory against Southern Illinois on Tuesday night in a Missouri Valley Conference opener.
401700449,Oquendo's 20 leads 7 SMU players in double figures; Mustangs beat Alabama St. 101-72,Kario Oquendo hit four 3-pointers and scored 20 points on 7-of-8 shooting Tuesday night to lead seven SMU players scoring in double figures and help the Mustangs beat Alabama State 101-72.
401725794,No headline found,No description found
401718352,Loyola Chicago defeats Eastern Michigan 76-54,Des Watson had 24 points in Loyola Chicago's 76-54 win against Eastern Michigan on Tuesday night.
401722345,Grant-Foster scores 23 as Grand Canyon downs Hawaii 78-72,Tyon Grant-Foster scored 23 points as Grand Canyon beat Hawaii 78-72 on Tuesday night.
401722307,Arizona State stretches winning streak to 6 games with 90-53 win over San Diego,"Joson Sanon and Basheer Jihad scored 19 points each, and Arizona State overcame a shaky start to blow out San Diego 90-53 on Tuesday night."
401722217,Degenhart scores 21 as Boise State takes down Utah Tech 87-64,Tyson Degenhart's 21 points helped Boise State defeat Utah Tech 87-64 on Tuesday night.
401714922,Cam Carter scores 26 points and LSU beats Florida State 85-75,Cam Carter scored 26 points and LSU warmed up in the second half to beat Florida State 85-75 Tuesday night in the SEC/ACC Challenge.
401706914,"Abdur-Rahim scores 21, Hopkins returns to help Providence beat BYU 83-64 in Big 12-Big East Battle","Jabri Abdur-Rahim scored 21 points, Bryce Hopkins made his season debut and Providence rolled to an 83-64 victory over BYU on Tuesday night in a Big 12-Big East Battle."
401716159,"Marciulionis, Saxen lead Saint Mary's (CA) to 82-74 OT win over UTSA",Augustas Marciulionis scored 23 points and Mitchell Saxen added five points in the overtime as Saint Mary's (CA) beat UTSA 82-74 on Tuesday.
401715700,"Blakes, Raynaud pace Stanford in 77-63 win over Utah Valley","Jaylen Blakes scored 18 points, Maxime Raynaud recorded a double-double and Stanford pulled away late in the first half and went on to beat Utah Valley 77-63 on Tuesday."
401721305,"Mack, Bilodeau each score 16 to help UCLA beat Washington 69-58","Tyler Bilodeau and Sebastian Mack each scored 16 points, Dylan Andrews added 12 points and UCLA beat Washington 69-58 on Tuesday night in the first-ever Big Ten Conference game for both programs."
401706967,Unranked Creighton knocks off No. 1 Kansas behind Pop Isaacs' season-high 27 points,"Pop Isaacs helped unranked Creighton upset No. 1 Kansas 76-63 on Wednesday night, scoring a season-high 27 points and matching his career high with six 3-pointers."
401706888,Flagg leads the way as No. 9 Duke holds off Broome and No. 2 Auburn for an 84-78 win,Freshman sensation Cooper Flagg had 22 points and 11 rebounds to help No. 9 Duke push past No. 2 Auburn 84-78 on Wednesday night in the SEC/ACC Challenge.
401706957,Keshon Gilbert scores 24 points to lead No. 6 Iowa State past No. 5 Marquette 81-70,Keshon Gilbert matched his season high with 24 points and No. 6 Iowa State beat No. 5 Marquette 81-70 on Wednesday night.
401700438,No. 10 Alabama beats No. 20 North Carolina 94-79 in the ACC-SEC Challenge,"Mark Sears scored 20 points, Aden Holloway and Labaron Philon each had 15 points and No. 10 Alabama beat No. 20 North Carolina 94-79 on Wednesday night in the ACC-SEC Challenge."
401721309,Shelstad scores career-high 24 points as No. 12 Oregon tops USC 68-60 in Big Ten debut for both,Jackson Shelstad scored 21 of his career-high 24 points after halftime and No. 12 Oregon beat USC 68-60 in the Big Ten Conference debut for both teams Wednesday night.
401700457,"Walter Clayton scores 27 points, No. 13 Florida beats Virginia 87-69 in SEC/ACC Challenge","Walter Clayton scored 27 points, Alex Condon added 19 points and eight rebounds and No. 13 Florida beat Virginia 87-69 in the SEC/ACC Challenge on Wednesday night to remain unbeaten."
401715613,McNeeley scores 17 points as No. 25 UConn rallies to a 76-72 win over No. 15 Baylor,Liam McNeeley scored 17 points and No. 25 UConn came back from an early deficit to beat No. 15 Baylor 76-72 on Wednesday night in the Big 12-Big East Battle.
401722269,PJ Haggerty scores 23 points as No. 16 Memphis holds off Louisiana Tech 81-71,PJ Haggerty had 23 points and seven steals as No. 16 Memphis put together a late burst to escape with an 81-71 victory over Louisiana Tech on Wednesday night.
401714991,Murphy and Nwoko lead Mississippi State to 90-57 rout of No. 18 Pitt,KeShawn Murphy scored a season-high 20 points and Mississippi State led from start to finish in thumping No. 18 Pittsburgh 90-57 on...
401722266,"Gwath has career highs of 25 points and 10 rebounds, No. 24 San Diego State beats Fresno State 84-62",Magoon Gwath had career highs of 25 points and 10 rebounds and No. 24 San Diego State beat Fresno State 84-62 on Wednesday night in the Mountain West Conference opener for both teams.
401721973,Mercer secures 86-72 victory over West Georgia,Tyler Johnson's 24 points helped Mercer defeat West Georgia 86-72 on Wednesday.
401723752,No headline found,No description found
401721700,Green scores 18 as Holy Cross downs Harvard 68-67,Freshman Max Green had 18 points in Holy Cross' 68-67 victory against Harvard on Wednesday night.
401722202,Carroll scores 24 as Florida Atlantic takes down Florida International 88-77,Tre Carroll led Florida Atlantic over Florida International on Wednesday night with 24 points off of the bench in an 88-77 win.
401721699,Albany wins 88-73 against Columbia,Justin Neely scored 18 points as Albany beat Columbia 88-73 on Wednesday night.
401721307,Maryland built a 40-point lead en route to a 83-59 victory over Ohio State to open Big Ten play,"Ja’Kobi Gillespie scored 23 points in his first Big Ten game, Derik Queen had 17 points and 11 rebounds for his fourth double-double, and Maryland built a 40-point lead en route to an 83-59 victory over Ohio State on Wednesday night."
401714396,Walker's 25 help IU Indianapolis knock off Green Bay 84-75,Jarvis Walker's 25 points helped IU Indianapolis defeat Green Bay 84-75 on Wednesday night in a Horizon League opener for both teams.
401727315,No headline found,No description found
401727260,Lorenz's 16 help Wofford defeat Gardner-Webb 88-64,Jeremy Lorenz scored 16 points as Wofford beat Gardner-Webb 88-64 on Wednesday night.
401726564,Marshall secures 80-77 win against Morehead State,Obinna Anochili-Killen scored 17 points as Marshall beat Morehead State 80-77 on Wednesday night.
401726062,No headline found,No description found
401724550,No headline found,No description found
401724537,Amenhauser's 20 help Coastal Carolina down Campbell 58-57,Noah Amenhauser scored 20 points as Coastal Carolina beat Campbell 58-57 on Wednesday night.
401722443,"Walker scores 24 points, Whitt hits buzzer-beater to lift Belmont over Illinois State 99-97 in OT","Isaiah Walker scored 24 points, Carter Whitt made a jumper at the buzzer in overtime and Belmont beat Illinois State 99-97 on Wednesday night."
